YEAR,DOY,QV2M,RH2M,PRECTOTCORR,PS,WS2M,WS2M_MAX,WS2M_MIN,WS2M_RANGE,WD2M,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,GWETPROF,GWETROOT,GWETTOP
2017,191,16.97,92.69,50.14,87.79,0.99,1.75,0.27,1.48,119.12,1.88,3.54,0.67,2.87,122.81,0.88,0.94,0.93
2017,192,15.75,88.31,11.01,87.71,0.7,1.32,0.16,1.16,110.44,1.48,2.72,0.3,2.41,107.19,0.88,0.93,0.91
2017,193,15.99,84.94,8.6,87.75,0.92,1.84,0.26,1.59,157.56,1.91,3.76,0.76,3,160.5,0.88,0.93,0.91
2017,194,17.46,85.75,7.37,87.67,0.93,1.83,0.09,1.73,151,2.06,3.94,0.23,3.7,152.62,0.88,0.91,0.9
2017,195,18.07,90.62,5.86,87.62,0.89,1.94,0.05,1.89,194.06,1.98,4.09,0.11,3.98,193.88,0.88,0.91,0.9
2017,196,18.68,90.19,2.7,87.58,1.09,2,0.23,1.77,202.56,2.4,4.13,0.59,3.54,203.44,0.87,0.91,0.89
2017,197,17.94,83.5,7.73,87.5,0.91,1.84,0.2,1.65,165.94,1.98,3.82,0.33,3.49,166.69,0.86,0.91,0.89
2017,198,18.07,83.69,7.05,87.5,0.74,1.66,0.02,1.63,186.25,1.6,3.34,0.27,3.08,178.62,0.85,0.91,0.89
2017,199,18.55,80.88,3.23,87.52,0.98,1.96,0.16,1.8,137.44,2.08,3.81,0.62,3.2,138.88,0.85,0.9,0.88
2017,200,18.86,93.69,18.43,87.53,0.84,2.16,0.03,2.13,184.25,1.8,4.31,0.24,4.07,183.38,0.85,0.9,0.9
2017,201,17.7,91.62,7.19,87.53,0.95,1.84,0.21,1.62,131,2.02,3.8,0.55,3.26,135.19,0.85,0.91,0.89
2017,202,17.94,89.81,13.62,87.58,0.97,2.02,0.16,1.86,172.25,2.05,4.14,0.4,3.74,171.88,0.85,0.91,0.9
2017,203,17.82,87.69,12.47,87.59,0.71,1.38,0.06,1.31,186.56,1.42,2.73,0.09,2.64,203.81,0.85,0.91,0.9
2017,204,17.58,89.06,10.55,87.45,0.69,1.73,0.11,1.62,152.5,1.48,3.47,0.26,3.21,141.38,0.86,0.91,0.9
2017,205,17.52,89.38,13.74,87.31,1.55,2.5,0.33,2.17,126.75,3.02,4.91,0.8,4.1,114.31,0.86,0.91,0.9
2017,206,17.33,88.56,11.65,87.39,1.34,2.67,0.29,2.38,122.81,2.75,5.39,1.01,4.38,126.12,0.86,0.91,0.9
2017,207,17.7,91.81,13.96,87.61,1.15,1.9,0.52,1.38,161.5,2.37,3.9,1.3,2.59,164.12,0.86,0.91,0.9
2017,208,17.88,90.44,3.09,87.7,0.92,1.8,0.33,1.48,188.12,2.12,3.84,0.97,2.87,190.69,0.86,0.91,0.89
2017,209,18.25,92.69,6.68,87.81,0.73,1.4,0.29,1.11,182,1.91,3.14,0.98,2.16,185.75,0.85,0.9,0.89
2017,210,18.25,94.62,12.78,87.81,0.97,1.8,0.34,1.47,198.38,2.33,3.95,1.17,2.78,198.62,0.85,0.91,0.9
2017,211,18.07,91.19,7.84,87.7,0.84,1.54,0.27,1.27,204.56,1.83,3.3,0.3,3,204.06,0.86,0.91,0.89
2017,212,18.62,91.62,4.48,87.59,1.22,2.12,0.55,1.57,214.56,2.79,4.64,1.3,3.34,214,0.85,0.9,0.89
2017,213,19.1,92.44,18.85,87.53,1.08,2.12,0.34,1.77,199.56,2.52,4.55,1.02,3.54,198.75,0.85,0.91,0.9
2017,214,19.47,94.31,18.71,87.44,1.4,2.29,0.55,1.73,203.38,3.3,5.1,1.55,3.55,203.62,0.86,0.91,0.91
2017,215,19.53,94.44,16.92,87.28,1.12,1.85,0.62,1.23,206.06,2.66,4.02,1.7,2.33,204.56,0.86,0.91,0.91
2017,216,19.29,90.44,22.88,87.28,0.82,1.53,0.16,1.37,209.06,1.93,3.27,0.3,2.97,209.19,0.88,0.92,0.91
2017,217,19.53,91.38,6.87,87.41,0.73,1.73,0.03,1.7,193.25,1.81,3.51,0.19,3.33,202,0.88,0.92,0.91
2017,218,19.53,91.19,9.31,87.53,0.95,1.91,0.19,1.73,194.62,2.08,3.92,0.31,3.61,195.5,0.88,0.91,0.91
2017,219,18.92,93.94,15.18,87.73,1.19,1.94,0.55,1.38,200.12,2.68,4.12,1.45,2.67,202.38,0.88,0.92,0.91
2017,220,19.04,92.69,15.14,87.74,1.27,2.14,0.53,1.61,200.56,2.97,4.66,1.51,3.15,202.5,0.88,0.92,0.91
2017,221,19.29,94.75,23.8,87.63,1.59,2.16,0.7,1.45,193.56,3.7,4.86,2.02,2.84,195.38,0.88,0.93,0.91
2017,222,18.74,97,59.31,87.43,1.59,1.81,1.25,0.56,188.5,3.68,4.13,3.09,1.04,190.38,0.91,0.95,0.95
2017,223,18.74,96.12,64.38,87.39,1.37,2.02,0.45,1.56,181,3.13,4.34,1.16,3.19,184.19,0.92,0.97,0.95
2017,224,18.07,94.44,80.01,87.49,0.87,1.83,0.15,1.68,123.44,1.76,3.56,0.32,3.24,145.19,0.95,0.98,0.97
2017,225,16.91,93,37.46,87.71,0.79,1.44,0.09,1.34,208.44,1.63,3.11,0.03,3.08,191.44,0.96,0.99,0.96
2017,226,17.94,93.81,9.85,87.85,0.98,1.75,0.51,1.24,204.5,2.27,3.84,1.12,2.72,204.56,0.96,0.98,0.96
2017,227,18.19,95.12,6.67,87.67,0.95,1.48,0.34,1.14,204.94,2.27,3.2,1.22,1.98,203.44,0.95,0.98,0.95
2017,228,18.98,94.38,3.6,87.47,1.1,2.12,0.18,1.94,180.38,2.45,4.45,0.33,4.12,182.75,0.95,0.97,0.95
2017,229,18.8,92.94,1.95,87.49,0.91,1.56,0.35,1.21,171.5,2.05,3.23,1.21,2.02,176.81,0.95,0.97,0.95
2017,230,18.01,93,16.12,87.65,0.76,1.73,0.15,1.58,188.25,1.8,3.86,0.26,3.6,188.69,0.94,0.96,0.95
2017,231,17.58,90.62,6.22,87.89,0.66,1.39,0.12,1.27,174.75,1.55,3.09,0.24,2.86,177.38,0.94,0.96,0.94
2017,232,17.94,91.12,2.81,87.8,0.98,1.98,0.2,1.78,193,2.2,4.38,0.29,4.09,194.19,0.93,0.95,0.93
2017,233,17.58,90.88,6.72,87.72,0.77,1.5,0.3,1.2,204.25,2.06,3.41,1,2.41,202.38,0.92,0.95,0.93
2017,234,17.76,90.12,12.66,87.71,0.72,1.62,0.13,1.49,198.69,1.7,3.73,0.2,3.53,198.25,0.91,0.95,0.93
2017,235,17.94,85,3.14,87.76,0.82,1.51,0.05,1.46,155,1.88,3.38,0.07,3.31,169.19,0.91,0.95,0.92
2017,236,17.88,86.25,6.3,87.71,0.7,1.44,0.14,1.3,223.94,1.53,2.94,0.41,2.53,221.81,0.91,0.94,0.92
2017,237,17.15,86.81,6.5,87.59,0.54,1.26,0.06,1.2,157.81,1.09,2.58,0.14,2.44,151.12,0.91,0.94,0.91
2017,238,18.37,89,20.68,87.46,0.85,1.55,0.04,1.51,184.88,1.89,3.34,0.16,3.17,170.19,0.91,0.94,0.92
2017,239,17.88,92.75,27.03,87.58,0.83,1.89,0.05,1.84,190.75,1.83,4.02,0.16,3.86,179.44,0.91,0.95,0.93
2017,240,17.64,86.38,6.37,87.74,0.86,1.68,0.19,1.49,143.69,1.95,3.76,0.45,3.31,146.06,0.91,0.95,0.92
2017,241,17.27,90.25,1.02,87.89,0.66,1.27,0.12,1.15,186.38,1.5,2.93,0.26,2.67,190.94,0.91,0.95,0.92
2017,242,17.94,92.44,17.43,87.84,0.87,1.69,0.23,1.47,219.25,1.99,3.77,0.47,3.3,219.12,0.91,0.94,0.92
2017,243,17.94,93.19,28.84,87.83,0.93,1.76,0.35,1.41,205.06,2.45,4.27,1.08,3.19,205.12,0.91,0.95,0.93
2017,244,17.64,91.5,8.39,87.72,0.79,1.5,0.18,1.32,225.19,1.87,3.6,0.34,3.27,227.56,0.91,0.95,0.92
2017,245,17.88,94.69,8.53,87.57,0.77,1.38,0.34,1.03,187.69,2.03,3.25,1.18,2.07,192.44,0.91,0.95,0.92
2017,246,17.09,91.06,3.47,87.65,0.7,1.49,0.09,1.41,195.19,1.74,3.61,0.12,3.49,191.06,0.91,0.95,0.92
2017,247,18.13,92.94,4.45,87.71,1.19,2.22,0.3,1.91,217,2.8,5.09,0.86,4.24,214.19,0.91,0.94,0.91
2017,248,18.19,91.94,3.93,87.75,1.18,2,0.48,1.52,218.75,2.73,4.52,1.44,3.08,216,0.9,0.93,0.91
2017,249,17.7,90.56,3.11,87.88,0.88,1.64,0.27,1.36,206.75,2.21,3.77,0.59,3.17,207.19,0.89,0.93,0.91
2017,250,18.31,94.06,9.66,87.89,0.95,1.55,0.48,1.06,205.94,2.3,3.61,1.31,2.3,206.31,0.89,0.93,0.91
2017,251,18.55,95.38,10.59,87.84,1.2,2.04,0.34,1.7,191.88,3.04,4.79,1.17,3.62,193.31,0.89,0.93,0.91
2017,252,18.92,95.5,18.96,87.64,1.64,2.36,0.79,1.57,203.62,3.75,5.5,2.05,3.45,204.88,0.89,0.93,0.91
2017,253,17.46,93.88,14.41,87.95,0.87,1.36,0.29,1.07,147.38,1.71,2.48,0.63,1.85,149.62,0.9,0.94,0.91
2017,254,16.54,90.69,2.61,88.11,0.59,1.27,0.07,1.2,134.38,1.47,3.03,0.27,2.77,135.38,0.9,0.94,0.91
2017,255,15.81,90.44,4.52,88.14,0.64,1.13,0.12,1.01,127.56,1.52,2.48,0.17,2.31,130.19,0.89,0.93,0.91
2017,256,16.85,92.44,4.88,88.09,0.58,1.46,0.06,1.4,183.31,1.48,3.53,0.13,3.4,185.25,0.89,0.93,0.91
2017,257,16.85,87.94,4.55,87.98,0.83,1.61,0.36,1.25,147.75,2,3.84,0.8,3.05,149.5,0.89,0.93,0.91
2017,258,17.03,90.38,0.26,87.91,0.64,1.19,0.3,0.88,209.69,1.62,2.94,0.83,2.11,211.44,0.88,0.92,0.9
2017,259,17.58,83.19,0.43,87.82,0.73,1.36,0.09,1.28,186.12,1.71,3.23,0.3,2.92,181.31,0.88,0.91,0.9
2017,260,18.37,87.25,11.4,87.82,0.67,1.18,0.09,1.09,127.19,1.59,2.7,0.34,2.36,133.75,0.87,0.91,0.9
2017,261,17.15,88.06,4.58,87.81,0.76,1.66,0.02,1.63,182.44,1.65,3.57,0.23,3.34,193.69,0.87,0.91,0.9
2017,262,17.64,88.62,8.46,87.73,0.81,1.66,0.09,1.57,165.62,1.88,3.78,0.23,3.55,173.31,0.87,0.91,0.9
2017,263,17.09,93.44,36.32,87.88,0.85,1.73,0.23,1.5,146,2.05,3.87,0.6,3.27,149.75,0.88,0.92,0.91
2017,264,16.48,89.75,16.97,87.95,0.72,1.34,0.31,1.02,167.12,1.73,3.48,0.73,2.76,169.38,0.89,0.94,0.91
2017,265,16.78,88.5,10.38,87.92,0.71,1.42,0.34,1.09,245.88,1.79,3.65,0.57,3.07,244.88,0.89,0.93,0.91
2017,266,17.76,93.81,16,87.99,0.73,1.72,0.09,1.63,185.19,1.91,4.27,0.09,4.18,184.5,0.89,0.93,0.91
2017,267,17.82,94.25,13.95,87.91,0.52,1.01,0.27,0.74,195.44,1.59,2.55,0.52,2.04,196,0.9,0.94,0.91
2017,268,17.76,93.75,7.88,87.78,0.76,1.62,0.2,1.42,191.69,2.12,4.07,0.9,3.17,192.75,0.9,0.94,0.91
2017,269,17.76,91.69,1.15,87.84,0.8,1.65,0.1,1.55,228.88,2.19,4.2,0.42,3.77,220,0.89,0.93,0.91
2017,270,17.46,91.19,0.37,87.95,0.68,1.59,0.05,1.55,180.44,1.9,4.06,0.23,3.83,175.88,0.88,0.92,0.91
2017,271,17.4,93.06,4.25,87.91,0.6,1.28,0.11,1.17,200.44,1.83,3.7,0.34,3.36,197.06,0.88,0.92,0.91
2017,272,16.6,91.75,10.49,87.9,0.6,1.35,0.05,1.3,138.12,1.6,3.37,0.28,3.09,144.38,0.88,0.92,0.91
2017,273,16.91,93.62,13.74,88.03,0.84,1.57,0.06,1.52,140.88,2.07,4.06,0.13,3.93,139.94,0.88,0.92,0.91
2017,274,16.72,97.38,13.35,88.06,0.86,1.71,0.27,1.45,186.56,2.35,4.28,0.84,3.44,189.44,0.89,0.93,0.91
2017,275,15.93,92.88,12.59,88.01,0.55,1.11,0.09,1.02,159.12,1.39,2.99,0.26,2.73,168.38,0.89,0.93,0.91
2017,276,14.71,87.62,4.05,88.08,0.46,0.8,0.06,0.74,116.81,1.19,2.3,0.15,2.14,115.75,0.89,0.93,0.91
2017,277,15.44,83.12,0.68,88.14,0.67,1.18,0.31,0.87,136.81,1.62,3.09,0.69,2.41,139,0.89,0.93,0.91
2017,278,16.3,84.44,0.1,88.17,0.51,0.99,0.21,0.78,163.81,1.29,2.52,0.5,2.01,164.44,0.88,0.92,0.9
2017,279,17.03,86.56,0.03,88.13,0.66,1.17,0.33,0.84,170.06,1.62,2.96,0.61,2.35,158.38,0.88,0.91,0.9
2017,280,17.21,89.25,0.86,88.07,0.7,1.13,0.29,0.84,148.12,1.84,3.04,0.57,2.47,149.38,0.87,0.91,0.89
2017,281,16.24,88.19,1.57,88.03,0.55,1.02,0.09,0.92,153.12,1.2,2.38,0.18,2.2,141.44,0.87,0.91,0.89
2017,282,16.3,88.31,10.55,88.07,0.62,1.2,0.22,0.98,120.25,1.5,3.08,0.32,2.77,125,0.86,0.91,0.9
2017,283,14.65,82.94,3.86,88.05,0.48,0.79,0.09,0.7,47.94,1.12,1.94,0.29,1.65,61.25,0.87,0.91,0.89
2017,284,15.08,79.06,1.14,87.97,0.67,1.11,0.16,0.95,188.19,1.65,2.74,0.75,1.98,187.5,0.86,0.91,0.89
2017,285,15.62,81.69,2.96,87.87,0.69,1.06,0.16,0.9,196.19,1.73,2.91,0.44,2.47,191.38,0.85,0.9,0.88
2017,286,17.27,92.75,17.14,87.67,0.98,1.8,0.49,1.3,226.19,2.7,4.71,1.15,3.56,222.69,0.85,0.9,0.9
2017,287,15.56,87.38,4.7,87.72,0.59,1.06,0.13,0.93,229.44,1.69,3.13,0.2,2.93,227.12,0.86,0.91,0.89
2017,288,13.85,81.12,0.01,87.81,0.65,1.1,0.14,0.96,161.44,1.66,3.03,0.58,2.45,158.94,0.85,0.9,0.88
2017,289,14.1,82.81,0,87.92,0.52,0.94,0.19,0.75,190.06,1.34,2.75,0.28,2.47,191.81,0.84,0.89,0.88
2017,290,14.53,82.81,0,88.01,0.45,1.05,0.08,0.96,164.25,1.13,2.9,0.12,2.77,168.19,0.84,0.88,0.88
2017,291,11.54,67.19,0,88.14,0.85,1.17,0.21,0.96,72.38,1.9,2.7,0.51,2.19,77.56,0.83,0.88,0.87
2017,292,12.02,68.75,0.02,88.22,0.8,1.07,0.4,0.67,92.81,1.74,2.7,0.64,2.05,96.94,0.82,0.87,0.87
2017,293,13.49,80.69,6.4,88.16,0.8,1.47,0.36,1.11,88.81,1.7,3.46,0.98,2.48,89.62,0.81,0.87,0.87
2017,294,14.04,89.56,6.89,87.82,0.7,1.17,0.17,1,140.81,1.61,2.51,0.64,1.88,147.12,0.82,0.88,0.88
2017,295,14.04,88.31,2.4,87.74,0.81,1.59,0.17,1.41,247.06,2.09,4.22,0.23,3.99,241.5,0.82,0.87,0.87
2017,296,13.24,86,0.21,87.99,0.47,0.98,0.23,0.75,172.88,1.45,2.92,0.42,2.5,179.19,0.81,0.86,0.86
2017,297,12.51,88.69,0.17,88.18,0.43,0.89,0.07,0.82,144.81,1.31,2.77,0.22,2.55,154.69,0.8,0.86,0.86
2017,298,10.56,76.94,0.22,88.47,0.6,0.88,0.23,0.64,132.62,1.52,2.74,0.34,2.39,128.81,0.8,0.85,0.85
2017,299,11.54,83.62,0.12,88.59,0.69,0.91,0.4,0.52,160.75,1.68,2.62,0.63,2,161.62,0.8,0.84,0.85
2017,300,11.78,85.88,0,88.44,0.62,0.82,0.05,0.77,131.06,1.58,2.57,0.06,2.51,134.38,0.8,0.84,0.85
2017,301,11.23,81.5,0,88.48,0.55,0.87,0.11,0.76,92.25,1.35,2.42,0.33,2.09,111.94,0.79,0.84,0.84
2017,302,10.74,75.19,0.31,88.6,0.66,1.02,0.15,0.88,90.75,1.5,2.83,0.41,2.42,95.44,0.78,0.83,0.84
2017,303,11.17,83.5,10.41,88.51,0.75,1.2,0.3,0.9,124.56,2.07,3.68,1.1,2.58,129.25,0.78,0.83,0.85
2017,304,10.93,88.12,0.29,88.47,0.55,0.98,0.25,0.73,119.56,1.48,2.78,0.57,2.22,130.19,0.78,0.84,0.84
2017,305,10.8,83.56,0.04,88.51,0.6,1.04,0.11,0.94,116.81,1.45,2.75,0.17,2.57,117.69,0.78,0.83,0.84
2017,306,11.41,81.38,0,88.39,0.53,0.97,0.26,0.71,161.69,1.27,2.76,0.47,2.29,162.81,0.77,0.82,0.84
2017,307,10.74,75.31,0.02,88.44,0.63,0.99,0.14,0.85,83.12,1.41,2.6,0.27,2.33,84.94,0.77,0.81,0.83
2017,308,9.7,66.56,0.02,88.57,0.79,1.01,0.05,0.95,77.12,1.64,2.55,0.08,2.48,81.75,0.77,0.81,0.83
2017,309,11.47,79.62,0.01,88.54,0.61,0.92,0.17,0.75,124.06,1.46,2.79,0.42,2.37,132.25,0.76,0.8,0.83
2017,310,11.47,77.5,0,88.46,0.62,0.91,0.22,0.68,115.44,1.52,2.84,0.35,2.5,117.12,0.75,0.8,0.82
2017,311,11.78,78.81,0,88.48,0.66,0.92,0.2,0.72,106.69,1.51,2.7,0.31,2.39,108.12,0.75,0.79,0.82
2017,312,10.74,74.81,0,88.46,0.64,1.03,0.11,0.92,86.81,1.45,2.54,0.16,2.38,88.38,0.74,0.78,0.81
2017,313,9.52,68.88,0,88.34,0.73,1.02,0.26,0.77,88.88,1.55,2.55,0.56,1.99,90.94,0.73,0.78,0.8
2017,314,9.46,69,0,88.39,0.7,1.02,0.21,0.8,89.69,1.53,2.43,0.41,2.02,90.19,0.73,0.77,0.8
2017,315,10.07,70.5,0,88.42,0.67,0.98,0.27,0.71,110.62,1.46,2.62,0.42,2.2,110.62,0.73,0.77,0.8
2017,316,11.23,80.12,0,88.24,0.62,0.9,0.11,0.78,134.38,1.53,2.85,0.21,2.64,133.56,0.72,0.76,0.8
2017,317,11.9,86.19,0,88.16,0.62,0.91,0.32,0.59,139.5,1.52,2.83,0.66,2.16,141.88,0.72,0.76,0.8
2017,318,12.51,86.81,0,88.25,0.56,0.93,0.25,0.67,123.88,1.32,2.68,0.42,2.27,128.19,0.71,0.75,0.79
2017,319,10.93,78.69,0,88.33,0.64,1.04,0.32,0.71,105.19,1.46,2.88,0.68,2.2,109.88,0.71,0.75,0.79
2017,320,11.35,82.06,0.02,88.37,0.65,0.96,0.17,0.79,144,1.46,2.68,0.3,2.38,147.44,0.7,0.74,0.78
2017,321,11.78,82.62,0,88.28,0.69,1.06,0.33,0.73,145.94,1.58,2.91,0.52,2.4,147.31,0.7,0.73,0.77
2017,322,11.6,79.94,0,88.28,0.56,0.95,0.23,0.71,141.5,1.3,2.83,0.39,2.44,140.69,0.7,0.73,0.77
2017,323,10.62,75.88,0,88.27,0.68,1.01,0.25,0.77,138,1.5,2.83,0.42,2.41,136.81,0.69,0.73,0.77
2017,324,9.34,71.56,0,88.28,0.66,0.95,0.17,0.77,111.12,1.53,2.92,0.31,2.61,123.44,0.69,0.72,0.76
2017,325,9.4,75.94,0,88.21,0.7,0.98,0.27,0.71,131.75,1.7,3.04,0.59,2.45,130.56,0.68,0.72,0.76
2017,326,7.93,66.25,0,88.11,0.62,0.94,0.18,0.76,111.62,1.41,2.81,0.34,2.48,109.94,0.68,0.71,0.75
2017,327,7.45,64.56,0,88.12,0.61,0.91,0.2,0.71,126.31,1.36,2.37,0.49,1.88,129.88,0.67,0.71,0.74
2017,328,7.57,65.56,0,88.23,0.67,0.99,0.23,0.76,127.12,1.53,2.7,0.45,2.24,123.5,0.67,0.7,0.74
2017,329,7.69,66.38,0,88.42,0.65,0.97,0.09,0.88,104.56,1.48,2.7,0.13,2.57,106.75,0.66,0.7,0.73
2017,330,8.54,70.62,0,88.45,0.66,0.9,0.38,0.52,137.75,1.49,2.88,0.69,2.2,155,0.66,0.7,0.73
2017,331,8.48,76.69,0.74,88.2,0.65,0.95,0.22,0.73,124.94,1.68,2.8,0.46,2.34,125.62,0.66,0.7,0.73
2017,332,8.18,80.12,1.37,88.26,0.66,0.9,0.2,0.7,96.56,1.66,2.79,0.48,2.31,102.81,0.66,0.69,0.73
2017,333,8.12,79,0.47,88.47,0.59,0.84,0.19,0.66,104.38,1.37,2.14,0.38,1.77,110.38,0.66,0.69,0.72
2017,334,7.93,73.88,0.09,88.39,0.65,0.9,0.27,0.64,111.88,1.45,2.59,0.43,2.16,113.88,0.66,0.69,0.72
2017,335,8.12,70.5,0,88.39,0.66,0.82,0.26,0.56,95.75,1.42,2.62,0.43,2.19,100.69,0.65,0.68,0.71
2017,336,8.73,76.38,0,88.48,0.61,0.81,0.19,0.62,112.25,1.34,2.65,0.32,2.33,114.06,0.65,0.68,0.7
2017,337,8.18,72.88,0,88.43,0.6,0.93,0.04,0.89,121.5,1.3,2.84,0.03,2.81,121.19,0.64,0.67,0.7
2017,338,8.36,74.88,0,88.34,0.66,0.92,0.15,0.77,111.44,1.36,2.71,0.28,2.42,114.12,0.64,0.67,0.7
2017,339,9.16,76.81,0,88.3,0.63,1.09,0.2,0.9,110.75,1.32,2.81,0.3,2.52,112.94,0.64,0.67,0.7
2017,340,9.03,76.75,0,88.21,0.62,1.05,0.27,0.77,120.88,1.39,3.02,0.47,2.55,123.94,0.63,0.66,0.69
2017,341,9.16,74.31,0,88.27,0.67,1,0.14,0.85,108,1.42,2.81,0.27,2.55,110.69,0.63,0.66,0.68
2017,342,9.03,72.88,0,88.38,0.73,0.97,0.38,0.59,102.69,1.52,2.79,0.65,2.14,105.44,0.62,0.66,0.68
2017,343,9.34,69.44,0,88.41,0.62,0.91,0.2,0.7,93.44,1.27,2.55,0.35,2.2,95.69,0.62,0.66,0.67
2017,344,9.03,68.31,0,88.4,0.74,1.05,0.32,0.73,89.25,1.44,2.65,0.62,2.02,94.69,0.62,0.65,0.66
2017,345,9.46,70.31,0,88.3,0.58,1.07,0.23,0.83,137.69,1.27,2.98,0.34,2.64,150.25,0.62,0.65,0.66
2017,346,8.85,73.25,0,88.31,0.75,1.19,0.22,0.97,133.38,1.64,3.24,0.45,2.79,131.19,0.62,0.64,0.66
2017,347,7.81,67.12,0,88.35,0.75,1.04,0.16,0.88,103.94,1.66,2.98,0.25,2.73,103.75,0.61,0.64,0.65
2017,348,7.14,63.44,0,88.41,0.78,0.97,0.21,0.76,103.56,1.69,2.92,0.48,2.44,108.5,0.61,0.63,0.65
2017,349,6.71,62.62,0,88.5,0.76,0.94,0.35,0.58,96.06,1.65,2.61,0.64,1.98,103.12,0.6,0.63,0.64
2017,350,6.9,62.44,0,88.6,0.71,1.01,0.2,0.81,99.38,1.45,2.76,0.28,2.48,101.69,0.6,0.63,0.64
2017,351,6.65,62.19,0,88.65,0.72,1.03,0.25,0.78,119.12,1.45,2.83,0.42,2.41,121.25,0.6,0.62,0.63
2017,352,6.96,65.19,0,88.68,0.58,0.95,0.12,0.84,149.69,1.2,2.52,0.36,2.16,137,0.59,0.62,0.63
2017,353,7.81,68.75,0,88.75,0.55,1.03,0.1,0.93,91.81,1.15,2.79,0.21,2.59,91.81,0.59,0.62,0.63
2017,354,9.03,74.19,0,88.82,0.72,1.36,0.31,1.05,97.38,1.45,3.12,0.52,2.59,104.25,0.59,0.62,0.62
2017,355,9.58,82.25,0,88.71,0.54,0.93,0.1,0.84,131.31,1.2,2.61,0.14,2.47,136.06,0.59,0.62,0.62
2017,356,9.16,82.19,0,88.45,0.52,1.25,0.06,1.19,155.31,1.31,3.43,0.16,3.27,154.06,0.59,0.62,0.62
2017,357,7.75,73.06,0,88.32,0.66,1.05,0.16,0.91,108.06,1.48,3.08,0.38,2.7,108.06,0.59,0.61,0.62
2017,358,6.9,62.06,0,88.36,0.7,0.95,0.26,0.69,113.56,1.37,2.57,0.34,2.23,115.06,0.59,0.61,0.62
2017,359,6.1,53.5,0,88.34,0.72,1.09,0.45,0.64,123.38,1.41,2.16,0.88,1.28,124.62,0.58,0.61,0.61
2017,360,5.8,51.25,0,88.4,0.74,1.25,0.2,1.05,95,1.51,3.1,0.25,2.85,96.56,0.58,0.6,0.6
2017,361,5,45.69,0,88.48,0.8,1.36,0.33,1.02,83.62,1.63,2.52,0.59,1.93,88.25,0.58,0.6,0.6
2017,362,5.8,50.44,0,88.46,0.8,1.05,0.34,0.72,96.88,1.55,2.71,0.61,2.09,98.81,0.57,0.59,0.59
2017,363,6.47,56.38,0,88.53,0.77,1.11,0.22,0.89,100,1.46,2.65,0.3,2.35,103.44,0.57,0.59,0.59
2017,364,6.71,57.94,0,88.5,0.77,1.07,0.12,0.95,102,1.52,2.8,0.2,2.59,105.5,0.57,0.59,0.59
2017,365,6.41,56.88,0,88.34,0.8,1.09,0.15,0.94,95.94,1.59,2.58,0.31,2.27,97.62,0.56,0.59,0.59
2018,1,6.1,56.62,0,88.17,0.88,1.06,0.41,0.65,95.44,1.68,2.52,0.75,1.77,97.19,0.56,0.59,0.58
2018,2,6.23,60.62,0,88.02,0.91,1.25,0.3,0.95,144.19,1.86,3.11,0.94,2.16,160.5,0.56,0.58,0.58
2018,3,5.37,57.88,0,88.03,0.83,1.55,0.14,1.4,113.44,1.76,3.91,0.41,3.5,97.62,0.55,0.58,0.57
2018,4,5.07,54.69,0,88.23,0.78,1.1,0.3,0.8,120.19,1.54,2.8,0.45,2.36,108.81,0.55,0.58,0.57
2018,5,4.64,52.62,0,88.07,0.87,1.23,0.28,0.95,136.44,1.74,3.17,0.63,2.54,135.44,0.55,0.57,0.57
2018,6,3.97,48.31,0,87.92,0.71,1.12,0.14,0.98,114.69,1.52,3.02,0.34,2.69,128.06,0.55,0.57,0.56
2018,7,3.78,52.44,0,88,0.69,1.34,0.2,1.14,124.62,1.62,3.7,0.28,3.42,123.88,0.55,0.57,0.56
2018,8,4.15,59.94,0,88.28,0.8,1.41,0.14,1.27,125.19,1.8,3.52,0.06,3.46,123.06,0.55,0.56,0.55
2018,9,4.46,54.62,0,88.38,0.7,1.35,0.26,1.09,126.62,1.48,3.38,0.43,2.95,127.69,0.55,0.56,0.55
2018,10,4.58,53.44,0,88.4,0.77,1.42,0.38,1.04,129.56,1.59,3.53,0.52,3.02,130.81,0.54,0.56,0.55
2018,11,4.82,53.06,0,88.35,0.77,1.41,0.24,1.17,126.44,1.48,3.37,0.39,2.98,127.62,0.54,0.56,0.55
2018,12,5.92,62.5,0,88.3,0.7,1.45,0.14,1.3,139.94,1.48,3.66,0.16,3.49,126.06,0.54,0.55,0.55
2018,13,6.47,71.06,0,88.22,0.72,1.39,0.07,1.32,158.94,1.55,3.59,0.13,3.45,146.12,0.54,0.55,0.55
2018,14,5.98,67.75,0,88.33,0.84,1.44,0.48,0.95,140.62,1.77,3.59,0.85,2.73,156.06,0.53,0.55,0.55
2018,15,5.55,58.62,0,88.19,0.85,1.77,0.18,1.59,131.62,1.81,4.34,0.24,4.09,132.94,0.53,0.55,0.54
2018,16,4.46,46.19,0,88.23,0.92,1.37,0.28,1.09,99.69,1.8,3.27,0.58,2.7,100.06,0.53,0.55,0.54
2018,17,5.49,53.94,0,88.24,0.72,1.32,0.16,1.16,103.38,1.48,3.38,0.23,3.15,163.75,0.53,0.55,0.53
2018,18,5,50.12,0,88.21,0.84,1.62,0.05,1.57,126.19,1.65,3.8,0.09,3.71,125.06,0.52,0.55,0.53
